RespId	ExpId	Username	Cond	Result	Block	Target	Distractors	Distractors.stem	Distractors.col	Distractors.num	Target.training.views	Unseen
6f88047cq-3c5d-2458-0e81_20	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	2	nikanivo	sobavosu,kalidasu,nikavosu	1	2	0	1	FALSE
6f88047cq-3c5d-2458-0e81_21	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	2	kalisuvo	sobasuvo,kalinida,sobanimu	1	1	1	1	FALSE
6f88047cq-3c5d-2458-0e81_22	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	2	fugisuvo	sobanimu,fugivoni,kalisuda	1	1	1	1	FALSE
6f88047cq-3c5d-2458-0e81_23	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	2	kalivoni	nikavosu,fugivosu,sobamuni	0	2	1	1	FALSE
6f88047cq-3c5d-2458-0e81_24	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	2	sobadati	sobatimu,kalivoni,fugisumu	1	0	1	1	FALSE
6f88047cq-3c5d-2458-0e81_25	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	nikavoti	fugivosu,nikavosu,kalinida	1	2	0	1	FALSE
6f88047cq-3c5d-2458-0e81_26	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	fugivoni	kalimusu,fugidasu,nikanivo	1	1	1	4	FALSE
6f88047cq-3c5d-2458-0e81_27	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	sobavosu	sobanimu,fugivoni,kalidani	1	1	0	4	FALSE
6f88047cq-3c5d-2458-0e81_28	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalivosu	fuginivo,fugimuti,nikasumu	0	1	1	2	FALSE
6f88047cq-3c5d-2458-0e81_29	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	kalisuda	nikavoti,fugitivo,kalimuni	1	0	0	4	FALSE
6f88047cq-3c5d-2458-0e81_30	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	nikavosu	fugimusu,nikamuni,sobadani	1	0	1	2	FALSE
6f88047cq-3c5d-2458-0e81_31	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	nikamuti	fugimuti,nikadati,nikadasu	2	1	2	4	FALSE
6f88047cq-3c5d-2458-0e81_32	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	fugivosu	fugimuni,kalidasu,nikatimu	1	0	1	2	FALSE
6f88047cq-3c5d-2458-0e81_33	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalisumu	sobasuda,fugimuti,nikavoti	0	1	1	0	TRUE
6f88047cq-3c5d-2458-0e81_34	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	fugivoti	nikadati,nikanivo,fugivoni	1	2	1	0	TRUE
6f88047cq-3c5d-2458-0e81_35	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalivoni	sobamuni,sobanida,sobavoni	0	1	3	2	FALSE
6f88047cq-3c5d-2458-0e81_36	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalivoti	sobativo,sobamusu,nikanimu	0	1	1	0	TRUE
6f88047cq-3c5d-2458-0e81_37	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	fugimuni	nikadani,sobatimu,fugidani	1	1	2	1	FALSE
6f88047cq-3c5d-2458-0e81_38	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	sobatimu	kalinivo,kalidasu,kalitida	0	0	1	4	FALSE
6f88047cq-3c5d-2458-0e81_39	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	fugidati	nikatimu,fugimuti,kalinida	1	1	2	0	TRUE
6f88047cq-3c5d-2458-0e81_40	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalitida	fugimuti,sobasuda,sobamusu	0	1	1	0	TRUE
6f88047cq-3c5d-2458-0e81_41	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	nikadasu	fugimusu,sobasumu,sobasuvo	0	0	3	1	FALSE
6f88047cq-3c5d-2458-0e81_42	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	sobativo	fugitivo,kalisuvo,sobamusu	1	2	1	1	FALSE
6f88047cq-3c5d-2458-0e81_43	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	fugidani	nikativo,kalidasu,fugimuni	1	1	1	0	TRUE
6f88047cq-3c5d-2458-0e81_44	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	sobatida	nikatimu,nikanimu,kalitimu	0	0	2	2	FALSE
6f88047cq-3c5d-2458-0e81_45	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	nikatida	sobamuni,nikadani,kalidati	1	2	1	0	TRUE
6f88047cq-3c5d-2458-0e81_46	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	sobanida	sobavoti,fugidasu,nikamusu	1	1	0	0	TRUE
6f88047cq-3c5d-2458-0e81_47	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	sobanivo	nikavoni,sobativo,kalisuda	1	2	1	0	TRUE
6f88047cq-3c5d-2458-0e81_48	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	fugimusu	kalitivo,sobasumu,sobavoni	0	1	1	4	FALSE
6f88047cq-3c5d-2458-0e81_49	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalidani	sobanivo,fugisuvo,fuginida	0	1	2	2	FALSE
6f88047cq-3c5d-2458-0e81_50	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	nikamusu	nikatida,fuginida,kalinimu	1	1	0	0	TRUE
6f88047cq-3c5d-2458-0e81_51	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	sobadasu	fuginivo,nikadasu,sobanivo	1	1	1	1	FALSE
6f88047cq-3c5d-2458-0e81_52	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	sobamusu	kalidati,kalisumu,sobativo	1	1	1	0	TRUE
6f88047cq-3c5d-2458-0e81_53	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	fugidasu	kalivosu,sobativo,sobadani	0	1	1	0	TRUE
6f88047cq-3c5d-2458-0e81_54	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	sobamuni	nikatida,fugidasu,fuginimu	0	1	1	4	FALSE
6f88047cq-3c5d-2458-0e81_55	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	fugitimu	fuginimu,nikanida,kalidani	1	1	0	1	FALSE
6f88047cq-3c5d-2458-0e81_56	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	kalimuti	kalimuni,sobavoni,sobamuni	1	2	0	2	FALSE
6f88047cq-3c5d-2458-0e81_57	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	kalimuni	nikavoti,sobavoti,fugitida	0	0	0	1	FALSE
6f88047cq-3c5d-2458-0e81_58	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	nikadani	fugisuda,kalivosu,sobanida	0	2	1	4	FALSE
6f88047cq-3c5d-2458-0e81_59	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	FALSE	3	nikanimu	nikamusu,fuginida,kalidati	1	1	1	1	FALSE
6f88047cq-3c5d-2458-0e81_60	6f88047cq-3c5d-2458-0e81	AOIR8V07FYMH5	Random	TRUE	3	nikanivo	fugivosu,kalivoti,kalivosu	0	3	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_1	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	1	fugimuti	sobamuti,nikavosu,sobamusu	0	2	1	2	FALSE
9b3c1dc4q-ee10-0a47-1917_2	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	1	sobamusu	nikavoti,kalivoti,fugidani	0	0	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_3	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	1	nikavoti	fugimuti,nikavosu,sobamuti	1	1	2	2	FALSE
9b3c1dc4q-ee10-0a47-1917_4	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	1	sobamuti	fugidasu,sobamusu,nikavosu	1	1	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_5	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	1	kalivoti	nikavosu,fugidasu,sobamuti	0	1	1	2	FALSE
9b3c1dc4q-ee10-0a47-1917_6	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	1	fugidasu	fugimuti,sobamuti,nikavoti	1	0	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_7	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	1	nikavosu	fugidasu,nikavoti,sobamusu	1	1	2	2	FALSE
9b3c1dc4q-ee10-0a47-1917_8	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	1	fugidani	nikavosu,nikavoti,fugimuti	1	0	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_9	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	nikavoti	nikavosu,fugidani,fugivoti	1	2	1	3	FALSE
9b3c1dc4q-ee10-0a47-1917_10	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	fugidani	kalivoni,nikavosu,sobamuti	0	0	1	3	FALSE
9b3c1dc4q-ee10-0a47-1917_11	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	2	fugimuti	fugimusu,sobavoni,fugivoti	2	1	1	3	FALSE
9b3c1dc4q-ee10-0a47-1917_12	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	2	nikavosu	kalivoni,fugivoti,kalivoti	0	3	0	3	FALSE
9b3c1dc4q-ee10-0a47-1917_13	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	kalivoti	fugimuni,sobamusu,fugimuti	0	0	1	3	FALSE
9b3c1dc4q-ee10-0a47-1917_14	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	sobamusu	kalivoni,nikamusu,fugivoti	0	1	1	3	FALSE
9b3c1dc4q-ee10-0a47-1917_15	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	sobamuti	fugidasu,fugimusu,kalivoni	0	1	0	3	FALSE
9b3c1dc4q-ee10-0a47-1917_16	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	fugidasu	kalivoti,sobamusu,nikavoti	0	0	1	3	FALSE
9b3c1dc4q-ee10-0a47-1917_17	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	fugimusu	fugidani,kalivoti,sobavoni	1	0	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_18	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	fugivoti	fugivoni,kalivoti,fugimuti	2	2	2	1	FALSE
9b3c1dc4q-ee10-0a47-1917_19	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	nikamusu	fugimuti,fugivoti,kalivoti	0	1	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_20	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	fugivoni	sobamuti,nikavoti,sobamusu	0	1	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_21	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	kalivoni	sobavoni,nikavosu,fugidani	0	2	2	1	FALSE
9b3c1dc4q-ee10-0a47-1917_22	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	2	sobavoni	sobamuti,sobamusu,kalivoni	2	1	1	1	FALSE
9b3c1dc4q-ee10-0a47-1917_23	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	2	fugimuni	fugivoti,nikamuni,sobavoni	1	1	2	1	FALSE
9b3c1dc4q-ee10-0a47-1917_24	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	2	nikamuni	sobamusu,nikavosu,fugimuni	1	2	1	1	FALSE
9b3c1dc4q-ee10-0a47-1917_25	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugidati	kalidati,nikamusu,sobavosu	0	1	1	1	FALSE
9b3c1dc4q-ee10-0a47-1917_26	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalimusu	sobadasu,sobadani,sobamusu	0	1	2	1	FALSE
9b3c1dc4q-ee10-0a47-1917_27	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobavoni	sobamuni,kalimuti,kalivoti	1	1	1	2	FALSE
9b3c1dc4q-ee10-0a47-1917_28	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugimuti	fugimusu,fugidasu,kalidati	2	1	1	4	FALSE
9b3c1dc4q-ee10-0a47-1917_29	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikamuti	nikadani,kalivosu,kalimuti	1	1	1	0	TRUE
9b3c1dc4q-ee10-0a47-1917_30	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugivoni	nikamuti,sobamusu,sobavosu	0	1	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_31	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobavoti	fugimuti,nikavoti,kalivosu	0	2	2	1	FALSE
9b3c1dc4q-ee10-0a47-1917_32	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalivoni	fugivoni,sobavoni,sobamusu	0	2	2	2	FALSE
9b3c1dc4q-ee10-0a47-1917_33	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikamusu	nikamuni,sobamuti,kalimuni	1	3	0	2	FALSE
9b3c1dc4q-ee10-0a47-1917_34	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	FALSE	3	nikamuni	fugimuni,nikadani,fugimuti	1	2	2	2	FALSE
9b3c1dc4q-ee10-0a47-1917_35	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobavosu	fugivoti,nikavoti,kalivoni	0	3	0	0	TRUE
9b3c1dc4q-ee10-0a47-1917_36	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalimuti	nikavoni,kalimusu,fugidasu	1	1	0	0	TRUE
9b3c1dc4q-ee10-0a47-1917_37	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikavoni	kalimusu,fugivoti,sobavoti	0	2	0	0	TRUE
9b3c1dc4q-ee10-0a47-1917_38	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalivoti	fugimuni,nikamusu,nikamuti	0	0	1	4	FALSE
9b3c1dc4q-ee10-0a47-1917_39	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalidati	fugivosu,nikavoti,fugidati	0	1	2	0	TRUE
9b3c1dc4q-ee10-0a47-1917_40	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobamusu	fugidani,sobadati,kalidati	1	0	0	4	FALSE
9b3c1dc4q-ee10-0a47-1917_41	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikavosu	sobamuni,kalivoti,kalimuti	0	1	0	4	FALSE
9b3c1dc4q-ee10-0a47-1917_42	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalidasu	nikavoni,sobavosu,sobamuti	0	0	1	0	TRUE
9b3c1dc4q-ee10-0a47-1917_43	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugimusu	kalivoti,nikamusu,fugivoni	1	1	1	2	FALSE
9b3c1dc4q-ee10-0a47-1917_44	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugivosu	nikadani,sobadati,kalimuni	0	0	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_45	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikadasu	kalivoni,sobadani,sobamuni	0	1	0	0	TRUE
9b3c1dc4q-ee10-0a47-1917_46	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikavoti	kalivoti,nikadani,fugivoni	1	2	1	4	FALSE
9b3c1dc4q-ee10-0a47-1917_47	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugimuni	kalidasu,kalidani,sobamuti	0	1	1	2	FALSE
9b3c1dc4q-ee10-0a47-1917_48	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobadani	kalimuni,kalimusu,nikavoni	0	0	2	0	TRUE
9b3c1dc4q-ee10-0a47-1917_49	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalivosu	nikavosu,kalidani,sobavoti	1	2	1	1	FALSE
9b3c1dc4q-ee10-0a47-1917_50	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugidasu	sobamuni,sobavosu,kalivoti	0	0	1	4	FALSE
9b3c1dc4q-ee10-0a47-1917_51	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalimuni	nikamusu,fugidati,fugimuti	0	2	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_52	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobamuti	nikamuni,kalivoti,nikamusu	0	2	1	4	FALSE
9b3c1dc4q-ee10-0a47-1917_53	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikadani	kalimuni,sobavosu,kalivosu	0	0	1	0	TRUE
9b3c1dc4q-ee10-0a47-1917_54	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	nikadati	kalidani,sobamuni,sobadasu	0	2	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_55	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugidani	sobadati,kalivoni,sobadasu	0	2	1	4	FALSE
9b3c1dc4q-ee10-0a47-1917_56	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	kalidani	nikavoti,nikamusu,fugimusu	0	0	0	1	FALSE
9b3c1dc4q-ee10-0a47-1917_57	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	fugivoti	nikamuti,kalivosu,kalidani	0	1	1	2	FALSE
9b3c1dc4q-ee10-0a47-1917_58	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobadati	nikadati,nikadasu,nikamuni	0	2	1	0	TRUE
9b3c1dc4q-ee10-0a47-1917_59	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobadasu	sobavoni,kalivoni,kalivoti	1	0	0	0	TRUE
9b3c1dc4q-ee10-0a47-1917_60	9b3c1dc4q-ee10-0a47-1917	AHY3YAYJLTW32	Simple	TRUE	3	sobamuni	nikamuni,fugivoti,sobamuti	1	2	1	0	TRUE
9422672dq-ca1f-2fa1-9d17_1	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	fugivoti	nikadasu,kalidasu,kalivosu	0	1	0	2	FALSE
9422672dq-ca1f-2fa1-9d17_2	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	FALSE	1	nikadati	kalivosu,fugivoti,nikadasu	1	1	1	2	FALSE
9422672dq-ca1f-2fa1-9d17_3	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	nikadasu	fugivoti,kalidasu,nikadati	1	2	1	2	FALSE
9422672dq-ca1f-2fa1-9d17_4	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	nikadani	fugivoti,kalidasu,nikavoti	1	1	0	2	FALSE
9422672dq-ca1f-2fa1-9d17_5	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	nikamusu	kalivosu,fugivoti,nikadani	1	0	1	2	FALSE
9422672dq-ca1f-2fa1-9d17_6	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	nikavoti	nikadasu,nikadati,kalivosu	2	1	1	2	FALSE
9422672dq-ca1f-2fa1-9d17_7	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	kalidasu	kalivosu,nikadati,fugivoti	1	1	1	2	FALSE
9422672dq-ca1f-2fa1-9d17_8	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	1	kalivosu	nikadasu,nikavoti,nikadati	0	1	1	2	FALSE
9422672dq-ca1f-2fa1-9d17_9	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	kalidasu	fugidati,sobavoni,kalivosu	1	1	1	3	FALSE
9422672dq-ca1f-2fa1-9d17_10	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	nikamusu	sobavoni,sobamusu,sobadani	0	1	1	3	FALSE
9422672dq-ca1f-2fa1-9d17_11	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	nikadani	sobavoti,nikadasu,nikamusu	2	1	0	3	FALSE
9422672dq-ca1f-2fa1-9d17_12	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	nikadasu	sobavoti,kalidasu,fugimuti	0	1	1	3	FALSE
9422672dq-ca1f-2fa1-9d17_13	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	fugivoti	kalivosu,nikavoti,nikadani	0	2	1	3	FALSE
9422672dq-ca1f-2fa1-9d17_14	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	kalivosu	fugivoti,kalidati,sobamusu	1	1	1	3	FALSE
9422672dq-ca1f-2fa1-9d17_15	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	nikadati	nikavoti,nikamusu,fugimuti	2	0	2	3	FALSE
9422672dq-ca1f-2fa1-9d17_16	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	nikavoti	kalivosu,fugidani,kalidasu	0	1	0	3	FALSE
9422672dq-ca1f-2fa1-9d17_17	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	sobadani	kalidati,sobamusu,kalivosu	1	1	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_18	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	sobamusu	kalidati,nikadani,nikavoti	0	0	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_19	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	fugimuti	nikadati,sobadani,sobavoti	0	0	2	1	FALSE
9422672dq-ca1f-2fa1-9d17_20	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	fugidani	kalidati,sobamusu,nikamusu	0	1	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_21	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	sobavoti	kalidasu,nikadani,fugimuti	0	0	1	1	FALSE
9422672dq-ca1f-2fa1-9d17_22	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	FALSE	2	fugidati	fugidani,sobamusu,sobavoni	1	1	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_23	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	sobavoni	nikadasu,kalidasu,nikamusu	0	0	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_24	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	2	kalidati	sobavoni,nikadani,kalivosu	1	1	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_25	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	fugidani	fugidasu,nikavoni,kalidani	1	2	2	2	FALSE
9422672dq-ca1f-2fa1-9d17_26	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	sobadani	nikadasu,nikavosu,fugidati	0	2	0	2	FALSE
9422672dq-ca1f-2fa1-9d17_27	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	nikamusu	sobavoti,fugimuni,nikadasu	1	1	1	4	FALSE
9422672dq-ca1f-2fa1-9d17_28	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	nikamuti	fugivoti,sobamuti,fugivosu	0	1	2	0	TRUE
9422672dq-ca1f-2fa1-9d17_29	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	kalimusu	nikavoti,nikamuni,sobavoni	0	1	0	0	TRUE
9422672dq-ca1f-2fa1-9d17_30	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	nikavoni	sobavosu,nikavoti,fugimuti	1	2	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_31	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	nikavosu	kalimuni,sobadati,nikavoni	1	1	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_32	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	kalimuni	nikadati,fugimusu,fugidati	0	1	0	1	FALSE
9422672dq-ca1f-2fa1-9d17_33	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	kalidasu	kalimuni,fugidasu,nikadasu	1	2	2	4	FALSE
9422672dq-ca1f-2fa1-9d17_34	9422672dq-ca1f-2fa1-9d17	A21UA6O7ZFAIQJ	Simple	TRUE	3	kalidani	fugidani,sobavoni,fugivosu	0	1	2	0	TRUE
